paralog1	paralog2	avg_log_V1	avg_log_V2	avg_log_S1	avg_log_S2
PTETEGNP22046	PTETEGNP26243	0.789699848862841	0.830689257635163	1.08486475905092	0.556872008331032
PTETEGNP22107	PTETEGNP27033	0.0953101798043249	0.0953101798043249	0.437652982787396	0.205525583086962
PTETEGNP22109	PTETEGNP27035	1.1089411433181	0.954095821010326	0.597078333144205	1.01613822657222
PTETEGNP22124	PTETEGNP27048	0.172638589155038	0.196882826476041	0.186092217176015	0.44374641087813
PTETEGNP22134	PTETEGNP27055	0.48657741626089	1.17419231576291	1.11518277524398	1.37371133963853
PTETEGNP22155	PTETEGNP27077	2.22725551483644	0.320677360924779	2.64441550147271	1.08340918002559
PTETEGNP22196	PTETEGNP26991	1.42011507635745	0.744104015564781	1.72172132054691	2.27672767940298
PTETEGNP22212	PTETEGNP26975	0.32140632028708	0.0953101798043249	0.2169233564351	0.155726642536895
PTETEGNP22219	PTETEGNP26968	0.427280410452125	1.11705581323577	0.853730024581992	1.1324352603413
PTETEGNP22235	PTETEGNP26954	0.245926263359623	0.136361708556122	0.311071865728405	0.617354449237449
PTETEGNP22246	PTETEGNP26942	0.355262494234561	0.35328458454885	0.496679686318951	0.231925630969863
PTETEGNP22251	PTETEGNP26937	0.329149860206245	0.625429699545244	0.809599833942141	0.783731211399122
PTETEGNP22304	PTETEGNP26877	2.99015691350667	2.63423673408773	3.93918714774854	1.71761308181297
PTETEGNP22307	PTETEGNP26874	3.82005766954869	2.71239910007138	3.42263640151649	1.05656861005735
PTETEGNP22356	PTETEGNP26824	0.625473664944062	3.11846057432723	3.58185232136543	4.23292660114399
PTETEGNP22399	PTETEGNP23324	0.684138073428767	0.418238790184926	0.657650091236792	1.14687614053577
PTETEGNP22412	PTETEGNP23313	0.309656334484699	0.544093275499274	0.531288404640573	0.484400342777267
PTETEGNP22429	PTETEGNP23296	1.326025827298	0.535261262970011	2.827514054423	2.41403328273893
PTETEGNP22442	PTETEGNP23281	2.7427779451117	1.21259777322397	2.50820519371507	3.45740839877946
PTETEGNP22455	PTETEGNP23265	0.114068937445901	0.0953101798043249	0.385390932125374	0.0953101798043249
PTETEGNP22477	PTETEGNP23240	0.344378437644494	1.35526243638412	0.866910948532128	1.32141570463294
PTETEGNP22515	PTETEGNP23204	0.116283014012702	0.241769524879866	0.136506293013119	0.766570323157213
PTETEGNP22520	PTETEGNP23200	1.47876982995462	0.633888927237207	1.0932695105992	1.01639294442748
PTETEGNP22523	PTETEGNP23197	0.229233747176981	0.345677449663528	3.08241345764582	1.64598002665613
PTETEGNP22555	PTETEGNP23165	0.13784942105291	0.222846777700255	0.471245352907501	0.263544811633383
PTETEGNP22652	PTETEGNP23062	0.83182050888428	0.461995665531441	1.36573044472593	1.8853285425978
PTETEGNP22657	PTETEGNP23058	0.2969509366438	2.08074839709716	1.36395756878412	1.38169012719535
PTETEGNP23435	PTETEGNP27877	1.01080905514118	0.194141739496701	1.00406981555014	0.617533442121413
PTETEGNP23571	PTETEGNP28024	0.280926952085859	0.880071998928863	5.21242678577395	4.87449471357833
PTETEGNP23572	PTETEGNP28025	0.265247036359741	0.966201675703018	1.44607124734688	1.9062257975653
PTETEGNP23576	PTETEGNP28029	0.915450778427267	0.89935589569948	2.72336665440661	1.37946568109225
PTETEGNP23609	PTETEGNP28060	0.289569391099553	0.980066763056844	0.889502175391446	1.15793353417751
PTETEGNP23728	PTETEGNP29754	0.603562849054266	0.351150280099583	0.447888477885797	0.591228782431142
PTETEGNP23751	PTETEGNP29728	0.623741370274227	0.275879805934917	0.888569697437355	0.862470435139325
PTETEGNP24193	PTETEGNP28849	0.716403318950601	0.602969454193819	0.951615480203529	1.76989335401185
PTETEGNP24202	PTETEGNP28838	0.0953101798043249	0.714912175243067	0.509074129031752	0.374202769974468
PTETEGNP24243	PTETEGNP28799	0.191720504206385	0.224741406008235	0.282832521852985	0.176871672049886
PTETEGNP24273	PTETEGNP28772	0.35862978632455	0.401499472736597	1.19758895676889	0.611638690139331
PTETEGNP24277	PTETEGNP28768	0.588465684652209	1.80973201557163	1.40518654211614	1.85497318491559
PTETEGNP24298	PTETEGNP28754	0.164639517420569	0.128246566141042	2.13657799597198	0.134087015662288
PTETEGNP24342	PTETEGNP28728	1.2305045080547	1.30772680510149	2.91710889380931	1.50602886550287
PTETEGNP24377	PTETEGNP28702	0.771937068954055	1.96246988835023	2.42983184785409	3.16383435769569
PTETEGNP24131	PTETEGNP38109	1.22044167264867	3.68757183216275	3.1917722105141	3.88810049406077
PTETEGNP26584	PTETEGNP37313	1.64679410137199	0.342193130002826	1.70153516931801	0.873146655085439
PTETEGNP26630	PTETEGNP37358	1.22190733441234	0.598164784539929	1.74766984746212	0.0953101798043249
PTETEGNP26643	PTETEGNP37371	0.296097701940621	1.75908945502017	3.83734438857776	1.74214001953983
PTETEGNP26664	PTETEGNP37390	0.4087683106615	0.572376075483758	1.08588324512416	0.601476249999028
PTETEGNP28268	PTETEGNP29892	0.639745983210151	0.432067145489406	1.62453326077916	0.525291562669236
PTETEGNP28274	PTETEGNP29886	1.95859983795345	0.518563795136634	2.36947464133384	1.33403788866008
PTETEGNP28285	PTETEGNP29875	0.387185424264949	0.417494934435316	0.480225822246817	1.40779497432021
PTETEGNP28314	PTETEGNP29851	0.257814274980724	0.696840181601264	0.790951120371876	0.820028862230005
PTETEGNP28369	PTETEGNP31298	1.71284600941615	0.166110249008791	1.49339417787641	0.472561241755536
PTETEGNP28387	PTETEGNP31273	2.21810994392912	1.30445443284286	1.72545277714738	2.10058774248468
PTETEGNP28396	PTETEGNP31262	0.779464417144824	2.27184222686379	1.65173267710878	2.14791120406988
PTETEGNP28400	PTETEGNP31257	0.425086395692454	1.06555974437953	0.953590913226096	1.05942632527643
PTETEGNP28406	PTETEGNP31249	1.670090012415	0.248714697250213	4.29669244391352	1.89066684173457
PTETEGNP28439	PTETEGNP31215	1.09366861010497	0.646904577134814	0.978374332034499	1.135562530694
PTETEGNP28442	PTETEGNP31212	0.186319041185466	0.238007163438004	0.243304593111122	0.706485508026018
PTETEGNP28444	PTETEGNP31210	1.41673097103835	0.297024196385772	3.56657409771235	2.39307524328455
PTETEGNP28496	PTETEGNP31164	0.0953101798043249	0.439943241572137	0.404090733298234	0.738198201544298
PTETEGNP28545	PTETEGNP31117	0.673609705660828	0.647893437886484	2.54590083351073	1.08072699935752
PTETEGNP28581	PTETEGNP31093	1.20596077450064	0.814181846863443	0.48939477894511	0.676282553047041
PTETEGNP28924	PTETEGNP34443	1.17941450376597	1.33780052639931	2.50107788930284	1.52089493501026
PTETEGNP28927	PTETEGNP34446	0.567111693444484	0.483369305887892	0.489134832693944	0.955805913032733
PTETEGNP28930	PTETEGNP34450	0.270982951151864	0.440816220494198	0.881729348010889	0.601411825664839
PTETEGNP28934	PTETEGNP34452	0.128886763878737	0.267434564596185	0.513674219975754	0.484514932878279
PTETEGNP28940	PTETEGNP34461	0.39998627223645	1.38543627539231	1.32957986653326	1.87716068089374
PTETEGNP28974	PTETEGNP34494	0.342299359099662	0.416803931120398	0.92289763312335	0.431984030502821
PTETEGNP28980	PTETEGNP34500	0.520863882223193	0.872752809576999	0.858730157143624	0.703166749842636
PTETEGNP28984	PTETEGNP34506	1.63343556869909	1.40162200855311	2.08752527269221	0.62256495026837
PTETEGNP29095	PTETEGNP34588	0.215875132779352	0.358050567204034	0.194203897750409	0.783281469243358
PTETEGNP29121	PTETEGNP34618	1.4957247521431	0.284574400972057	2.19180654561297	1.59371662613263
PTETEGNP29588	PTETEGNP30077	1.31004637799471	0.304375528906623	2.77575667042748	2.2583030569275
PTETEGNP29591	PTETEGNP30078	0.14709363385685	0.49646440228913	4.44315912722322	5.29037538613374
PTETEGNP29604	PTETEGNP30093	0.0953101798043249	0.878440877522614	0.620864222217776	0.452987157004715
PTETEGNP29652	PTETEGNP30139	0.52697013187832	0.418236108344402	0.60370091963516	0.933375458617682
PTETEGNP29662	PTETEGNP30150	0.538995378343368	0.25344063752005	0.416406542877276	0.551986485901121
PTETEGNP29697	PTETEGNP30187	0.658072282183064	0.449822777974741	0.676579955057415	0.935372639706461
PTETEGNP29702	PTETEGNP30192	2.88582082478265	0.956569175163992	2.62889812004789	1.84213274215365
PTETEGNP29922	PTETEGNP40833	0.289178664797633	1.01259016662888	0.835152872609116	1.17874360417741
PTETEGNP29937	PTETEGNP40850	0.689384482974693	3.11333554012695	1.47204970445423	2.73237052212709
PTETEGNP29955	PTETEGNP40869	0.0953101798043249	0.170586632389107	0.416865957148631	0.266171632803586
PTETEGNP29960	PTETEGNP40880	0.172606639647891	0.261627998967296	0.606362941416356	0.262830359307642
PTETEGNP29978	PTETEGNP40895	2.54211779522412	0.104123188691905	2.41914134976125	0.891240078501095
PTETEGNP29993	PTETEGNP40917	0.420455759171086	0.776478378236214	1.29795014143558	1.11632058050334
PTETEGNP30001	PTETEGNP40925	1.92588559940687	0.840502914353468	1.77906260453567	1.71834766623897
PTETEGNP30004	PTETEGNP40927	0.334081002069206	0.0953101798043249	0.452987157004715	0.427161006878229
PTETEGNP30244	PTETEGNP37409	1.38411717860315	1.75304696110559	1.06288719847339	3.01663074484994
PTETEGNP30276	PTETEGNP37444	0.187416765183076	0.886031420044936	3.61421699515587	1.59361313294035
PTETEGNP30282	PTETEGNP37448	0.466621279882747	0.410568265378501	1.30809829607822	0.461136190031075
PTETEGNP30287	PTETEGNP37454	2.16094096626691	0.984823382378278	2.94843538385255	2.83477739326397
PTETEGNP31903	PTETEGNP34715	0.389862591899097	0.887886273373613	4.60205295744652	3.94666371538817
PTETEGNP31911	PTETEGNP34723	0.212276426652822	0.846174001352447	0.530826686953168	0.721607259035641
PTETEGNP31912	PTETEGNP34724	0.178707914137291	1.44926296282834	1.94814469474482	2.31774588959104
PTETEGNP31914	PTETEGNP34727	1.58419352098303	1.69415111601453	2.64898052933896	1.41576529763179
PTETEGNP31932	PTETEGNP34743	0.488993488449957	0.256665731206615	1.16181460536686	0.19264974622933
PTETEGNP31966	PTETEGNP34773	0.121785775825676	0.86316905882228	0.592493699503978	1.31180783368284
PTETEGNP31970	PTETEGNP34777	2.82461431165128	0.749370140361537	1.47736410272707	1.06462247808554
PTETEGNP32007	PTETEGNP34822	0.128850023054778	0.0953101798043249	0.41903266811013	0.121006640425731
PTETEGNP32016	PTETEGNP34828	1.16688295959926	0.892292497060009	1.24979777206872	1.77843834487085
PTETEGNP32028	PTETEGNP34838	1.62500413366257	0.285659339198039	1.56170047799569	0.843208153904266
PTETEGNP32142	PTETEGNP35985	1.819006105223	1.05576550110481	1.08787729200878	1.54777675886789
PTETEGNP32214	PTETEGNP36063	1.3298884111721	1.02869975641334	2.14753588179275	0.331727920952494
PTETEGNP32223	PTETEGNP36053	0.326077637886212	0.368204785445279	1.75739293748307	5.38269990767038
PTETEGNP32230	PTETEGNP36047	1.56248298900993	1.12852556389247	2.10720298254419	0.775518617967007
PTETEGNP32240	PTETEGNP36075	3.6890438964978	0.841609693615966	3.36971547204632	1.84207698843618
PTETEGNP32269	PTETEGNP36096	0.765197203829269	1.80968911299907	1.67290892760818	1.6021709417648
PTETEGNP32274	PTETEGNP36102	0.865225045207651	1.16139775007816	1.03225582533376	0.616291738049671
PTETEGNP32296	PTETEGNP36116	0.675572265884423	0.268023691730668	0.857319564240209	2.40835287656103
PTETEGNP32301	PTETEGNP36124	1.5672641480459	0.18754492218303	2.61340008604175	0.923709276275103
PTETEGNP32309	PTETEGNP36130	2.20421210347876	0.41596250629388	1.83340787543513	0.962453750439574
PTETEGNP32365	PTETEGNP40802	1.01456324925846	0.381121948649996	1.04822086323072	0.824131952001379
PTETEGNP32367	PTETEGNP40801	0.0953101798043249	0.229927338709364	0.0953101798043249	0.0953101798043249
PTETEGNP32371	PTETEGNP40799	1.0453091838149	0.816541312064518	0.726645386614043	1.25988664217512
PTETEGNP32430	PTETEGNP40748	0.411516075902469	1.51474738783553	3.50891504478441	2.2254868418805
PTETEGNP32442	PTETEGNP40739	0.177749694145034	0.170381753561294	0.682920199567219	1.50777131996894
PTETEGNP32453	PTETEGNP40727	0.808473824580909	0.717388461999115	1.23989314284728	2.09710367869466
PTETEGNP32476	PTETEGNP40700	1.41806035460916	2.08083857987868	1.70173378479056	0.969908232142557
PTETEGNP32505	PTETEGNP40676	0.275794974948912	0.371973356589545	1.35457199766557	0.474144882325906
PTETEGNP32509	PTETEGNP40672	0.828786090890057	3.04755623114121	6.00835760061408	3.53763489040622
PTETEGNP32541	PTETEGNP40649	0.213151932551597	4.04075683164364	1.16958907059853	3.46149324053062
PTETEGNP32609	PTETEGNP34398	1.99152063528462	1.08328728191853	2.2464190281273	2.47291344468769
PTETEGNP32649	PTETEGNP34318	0.288191918755401	0.58966760597066	1.56976436041817	1.43679964925229
PTETEGNP32684	PTETEGNP34344	2.48280102632725	0.643108849555169	1.35301247967862	1.0513422509427
PTETEGNP32809	PTETEGNP34228	1.71471721479012	0.32636349015478	2.40769926224489	1.26309850031016
PTETEGNP32887	PTETEGNP35349	0.885766681342197	1.43497605143459	2.05700969139626	1.42045372037875
PTETEGNP33004	PTETEGNP35465	0.894320548803651	0.158721410160176	0.956551879892788	0.629241228421894
PTETEGNP33011	PTETEGNP35470	1.833919331014	0.393341775452932	1.14139285758249	0.752226702793606
PTETEGNP33025	PTETEGNP35485	0.382080665727216	0.315514191635161	0.711169075385168	0.235597466859097
PTETEGNP33033	PTETEGNP35493	2.03992577751488	2.0975650590522	1.10354500930088	2.18740269856123
PTETEGNP34034	PTETEGNP35779	2.49870895553263	0.459894129670812	2.1480082231638	0.999253741238911
PTETEGNP34055	PTETEGNP35802	0.294157836221477	0.592753071176073	0.562893185496324	0.536870810946883
PTETEGNP34066	PTETEGNP35814	2.66514490505864	0.907803814253141	2.43002718958046	1.73373034816266
PTETEGNP34141	PTETEGNP35883	0.154464575552819	0.354217941920346	0.618154391837326	0.491968039916675
PTETEGNP35533	PTETEGNP39271	0.681819666149036	0.410447315057442	0.797950282057031	0.880465195437661
PTETEGNP35554	PTETEGNP39252	0.57472059593138	0.292251439290758	0.271826105930888	0.319921386793688
PTETEGNP35585	PTETEGNP39224	0.228614027762399	0.696044657214781	0.76619239684796	0.777413912265864
PTETEGNP35632	PTETEGNP39187	2.34763084627811	1.492057794308	1.85358864440955	2.28503563207798
PTETEGNP35637	PTETEGNP39183	0.458237995953828	0.150302900079051	0.465483442531146	0.420433769830731
PTETEGNP35648	PTETEGNP39175	0.240016415483738	1.69803852644204	3.6455074167958	2.86810475924465
PTETEGNP35672	PTETEGNP39148	0.460929538516183	0.206114821813705	0.149322207899995	0.201126778296429
PTETEGNP35678	PTETEGNP39142	0.262246736042625	0.793620449849302	0.502390510894245	0.570769076472522
PTETEGNP35711	PTETEGNP39100	0.321206497990686	0.0953101798043249	0.326707327728235	0.353189728734605
PTETEGNP36888	PTETEGNP40031	0.631674210006653	0.42098571412197	0.329100553790886	0.611515153973351
PTETEGNP36898	PTETEGNP40022	0.3918611366012	0.0953101798043249	0.510147288385197	0.84894416535798
PTETEGNP36901	PTETEGNP40018	1.82346033569894	0.322486773459889	3.26612947235565	3.59590741103257
PTETEGNP36924	PTETEGNP40000	0.290435663505436	0.132868016185473	0.313362607364051	0.270740527683684
PTETEGNP36935	PTETEGNP39987	0.43106426882579	0.914990227660364	1.5428962083761	1.10609666693807
PTETEGNP36986	PTETEGNP39944	2.4340512158234	0.150302900079051	2.26229761944097	0.864524454809835
PTETEGNP36990	PTETEGNP39940	0.623460864355392	0.300638392104233	0.669345274341013	0.605336331910812
PTETEGNP36998	PTETEGNP39935	1.08747216738129	0.538832079653442	1.08619656990908	1.06450998254565
PTETEGNP37000	PTETEGNP39933	1.2135457287508	1.00939539930487	1.01519073442417	1.6727086301362
PTETEGNP37007	PTETEGNP39924	0.610193739558705	0.3011035900484	0.808729915989006	0.822040122865556
PTETEGNP37040	PTETEGNP39893	0.222916164565794	0.775397718418942	2.74360916028063	2.30934613624064
PTETEGNP37056	PTETEGNP39873	0.633252555400092	1.10465790572666	0.691656584075871	0.640030189025224
PTETEGNP37063	PTETEGNP39865	0.225433918421316	0.239939615458139	0.227983953640342	0.513558716362144
PTETEGNP37937	PTETEGNP40109	1.35976252571501	0.298216133355039	1.37876663990878	0.75250090245192
PTETEGNP37942	PTETEGNP40103	1.82320564828859	0.731145266457321	2.00614399770365	1.95937187296622
PTETEGNP37961	PTETEGNP40087	0.559750413633391	0.570912004212997	0.924550279623717	0.506152821183278
PTETEGNP39125	PTETEGNP15889	0.218716291937919	0.538820225349925	0.665807760427478	0.797436110837837
PTETEGNP39132	PTETEGNP15898	0.289958949156147	0.905841716264369	1.22697196194195	1.42695214214903
PTETEGNP39384	PTETEGNP39567	0.654299128671401	0.319982148854135	0.805797418778875	1.03790378878659
PTETEGNP39385	PTETEGNP39568	1.26821312901128	0.363928473085369	1.29556877121019	0.771333799317488
PTETEGNP39417	PTETEGNP39605	0.223886934421792	0.952330130831337	0.774690878231918	1.22484279761351
PTETEGNP39420	PTETEGNP39608	0.806126470380673	0.366951337103013	0.70328041413223	0.76945702410782
