paralog1	paralog2	avg_log_V1	avg_log_V2	avg_log_T01	avg_log_T02
PTETEGNP09366	PTETEGNP13517	0.159166743900344	0.148254001415461	0.494604485450404	0.207719477937123
PTETEGNP09374	PTETEGNP13503	1.09385909967347	0.351018888040519	1.52415772491992	0.991241647389343
PTETEGNP09388	PTETEGNP13488	1.33650056881573	1.52982521638782	3.55885217366702	1.86902898981162
PTETEGNP09396	PTETEGNP13483	0.940774479216878	0.274881634805424	1.16410213321423	0.510539651994526
PTETEGNP09425	PTETEGNP13455	0.543208420526034	1.34820814475439	1.64259710522345	1.68603902685242
PTETEGNP09428	PTETEGNP13449	0.795718598862946	0.466902840160147	0.768851627646415	1.1830636628912
PTETEGNP09484	PTETEGNP13061	0.221926633119337	1.37481250743866	0.878079624505421	1.78982662256334
PTETEGNP09498	PTETEGNP13076	0.383939199585976	1.23680533939067	1.44832003831425	2.29205788466722
PTETEGNP09518	PTETEGNP13103	0.572366497850194	0.340293494770134	1.07856526421213	0.935185907734197
PTETEGNP09526	PTETEGNP13113	0.740232861909051	0.219302509010791	1.00207661225031	0.377928503611019
PTETEGNP09655	PTETEGNP26731	0.991314768828431	1.62758597985417	1.84374150351646	1.82472940959181
PTETEGNP09685	PTETEGNP26770	2.12703661960002	0.552859280344645	2.47957193288986	1.32687994175668
PTETEGNP09885	PTETEGNP11246	0.882250879190833	0.407299276971548	1.6663357671548	1.56596462755254
PTETEGNP09922	PTETEGNP11278	0.364960380331028	0.485898900965083	0.357496267633567	0.605737987636414
PTETEGNP09938	PTETEGNP11298	0.920590509523742	0.331252869988474	1.03351140168706	0.662326220390368
PTETEGNP09949	PTETEGNP11308	1.38818744074227	1.41004970158287	0.829993892846314	0.105704768081653
PTETEGNP10094	PTETEGNP14135	1.84633010876613	0.261123851601071	2.06170406842449	0.795553171233565
PTETEGNP10270	PTETEGNP14619	0.239312772115785	0.696598604804842	1.79297251518464	1.61812093253799
PTETEGNP10295	PTETEGNP14648	1.63101140166831	3.36918159016927	2.5823211724904	2.34742584533504
PTETEGNP10594	PTETEGNP18435	0.235881255665172	1.77925200014722	0.802811521925618	1.77833595042507
PTETEGNP10603	PTETEGNP18444	0.491285170057271	1.20731159306542	0.58890785355309	1.41487770136063
PTETEGNP10610	PTETEGNP18449	0.572356580594672	1.15614860494618	1.38386791517997	1.27056724195776
PTETEGNP10649	PTETEGNP18492	1.74328912848763	0.53678306437361	1.69693079267796	0.930726736383793
PTETEGNP10671	PTETEGNP18515	0.429730514045097	0.137472649008985	0.620175996843704	1.41100587329358
PTETEGNP10718	PTETEGNP18555	0.238688219106662	0.149762858164126	0.414404289255576	0.287268104005566
PTETEGNP10752	PTETEGNP18583	0.80656076001575	0.192241006154803	0.763726495260649	0.538085004117491
PTETEGNP10784	PTETEGNP18611	1.78806103158262	0.631091052466804	1.27807329004977	1.45345196951178
PTETEGNP10797	PTETEGNP18621	0.233400790572018	0.0953101798043249	0.361537792149104	0.148520656401895
PTETEGNP10804	PTETEGNP18626	0.173823995893211	0.177717893250089	3.00078353244749	1.94074127346566
PTETEGNP10825	PTETEGNP18644	1.5035757121458	0.295094642674723	1.07737822241569	1.1790383383045
PTETEGNP10843	PTETEGNP18659	0.746627856379144	0.0953101798043249	2.25140427960454	0.565503758760053
PTETEGNP10987	PTETEGNP28220	0.646471251037577	0.249394970334395	1.55370206748943	0.718748108710303
PTETEGNP11013	PTETEGNP28190	0.165847636825621	0.397901498867128	0.349244530210032	1.02111171500699
PTETEGNP11155	PTETEGNP12766	1.13024537226548	1.44636618665549	2.05295420403605	2.33326194605663
PTETEGNP11164	PTETEGNP12774	0.0953101798043249	0.434769674572037	0.560299788958484	1.07300252158784
PTETEGNP11732	PTETEGNP16639	0.26740417064863	0.151992856132384	3.20832873583742	2.65426472956436
PTETEGNP11746	PTETEGNP16615	0.68946254884787	0.204484253954263	3.57879351303661	3.78267808396663
PTETEGNP11751	PTETEGNP16611	0.973282249111097	0.278056955357232	0.615348910639813	0.777804287355312
PTETEGNP11825	PTETEGNP16523	0.0953101798043249	0.368227623837066	0.188359726882355	0.255270702018395
PTETEGNP11989	PTETEGNP38076	0.446413818922556	1.38503882113601	1.11223361830255	1.87382358368292
PTETEGNP12003	PTETEGNP38059	1.05143065078059	2.24792697391475	0.314852345363482	2.2800779631362
PTETEGNP12027	PTETEGNP38034	0.20538478642025	1.06291949117693	0.592882965613882	1.82147362620843
PTETEGNP12041	PTETEGNP38014	3.02679923385635	0.412014640498745	2.94344711408124	1.2092066126958
PTETEGNP12056	PTETEGNP37997	0.587425853581953	0.0953101798043249	0.631755773562546	0.344974159827773
PTETEGNP12059	PTETEGNP37993	0.22433948445632	0.0953101798043249	0.268759029407916	0.222922606504791
PTETEGNP12061	PTETEGNP37988	0.289033877801125	0.748011568274385	1.00418227174682	1.08074343655082
PTETEGNP12063	PTETEGNP37987	2.10124750152094	1.17699321354505	2.02816096138791	2.6127148157088
PTETEGNP12116	PTETEGNP34909	0.264990436934383	0.802886267679709	1.02689578957686	1.26202715234784
PTETEGNP12120	PTETEGNP34915	0.853998730091688	0.277854085792741	1.0323576038706	1.02947245395243
PTETEGNP12174	PTETEGNP34957	1.41257499731277	0.186121214697178	1.37990620512652	0.225867446218908
PTETEGNP12212	PTETEGNP27435	0.216717151612277	1.56130812888197	0.570231597172925	1.59072245136198
PTETEGNP12214	PTETEGNP27437	0.232910336846438	0.23507261637693	0.343210160156156	0.358471643952337
PTETEGNP12281	PTETEGNP27510	0.348742431870939	0.33360824369097	0.783492028653732	0.457291487438657
PTETEGNP12287	PTETEGNP27516	0.900208367463874	0.131466723125501	0.22662371268524	0.306308437268076
PTETEGNP12296	PTETEGNP27525	2.06712339352593	0.202763789233692	2.37098597186401	0.689916380204956
PTETEGNP12303	PTETEGNP27529	0.539646598900833	0.899290603313807	0.825035620284586	1.73838292509653
PTETEGNP12321	PTETEGNP27554	0.504484294332375	0.785302007461001	1.48022270463356	1.36059501215861
PTETEGNP12322	PTETEGNP27555	0.299105084657886	1.29036990464972	1.09651333995735	1.7325824790803
PTETEGNP12341	PTETEGNP27572	2.12249993316678	1.22834503547707	2.58679585259583	2.96368595703377
PTETEGNP12361	PTETEGNP27613	0.440504041783921	0.660089812079287	0.923729419803751	0.703399008157527
PTETEGNP12364	PTETEGNP27609	1.09477119041321	0.359505442181279	0.846152615800817	0.904434273538367
PTETEGNP12370	PTETEGNP27617	0.407781068862533	0.984357422227936	2.45460270611272	1.45017488071237
PTETEGNP12454	PTETEGNP27686	1.78023929248852	0.533262476950909	2.53859364541534	1.57043186539334
PTETEGNP12459	PTETEGNP27691	0.213179160522992	0.449057284822336	0.48427626566797	0.522001876395035
PTETEGNP12496	PTETEGNP27735	1.32141564317603	0.252965519925333	0.820380764693137	0.603326326231487
PTETEGNP12513	PTETEGNP27755	1.24940328901474	0.683677122051878	2.30335960453606	3.15957661144148
PTETEGNP12515	PTETEGNP27757	2.64757271829644	1.42747117029676	4.20928360184328	3.49091714703402
PTETEGNP12620	PTETEGNP14278	0.150302900079051	0.0953101798043249	0.784707662832404	0.748945761048179
PTETEGNP12653	PTETEGNP14305	1.01764566332403	2.76264177725407	2.91898210228279	3.61446327885596
PTETEGNP12598	PTETEGNP29266	2.9210462668518	1.20819458666825	7.33300266453412	6.48876536287857
PTETEGNP12812	PTETEGNP36636	0.682487841772884	1.50130915609813	3.17490834142445	1.65870414468985
PTETEGNP12841	PTETEGNP36648	0.339156140557497	0.63846033009677	1.39125254325062	1.56375285470817
PTETEGNP12968	PTETEGNP33231	0.446079184992533	3.84784253772952	0.981718638106197	3.29125150459108
PTETEGNP13016	PTETEGNP33283	0.942364051656638	0.370591714964939	1.36816914266984	1.44420708429228
PTETEGNP13024	PTETEGNP33291	0.323140929546166	0.301943126130821	0.759594417311618	0.623444804384284
PTETEGNP13028	PTETEGNP33295	0.707607663591528	0.827284545851956	0.966174946506674	1.97027418144322
PTETEGNP13217	PTETEGNP13562	1.68846433266104	2.65708939374179	1.02325228083842	2.84728235784169
PTETEGNP13220	PTETEGNP13565	0.165878332638599	2.16254482994806	0.948552687849584	2.91597872924498
PTETEGNP13223	PTETEGNP13566	1.1941491750027	1.16243582750191	1.09448808018672	1.19785120253749
PTETEGNP13295	PTETEGNP13624	2.16109669244226	0.761247146321359	2.56521465703564	2.01565983739431
PTETEGNP13332	PTETEGNP24680	0.68637742161384	0.270790152896176	0.927005755603524	0.699139070838248
PTETEGNP13336	PTETEGNP24673	0.563353173210939	0.54818584597749	4.07506799110626	4.25304009151059
PTETEGNP13353	PTETEGNP24657	0.41059809379541	0.208075231628528	1.51043513006069	2.50904380193037
PTETEGNP13402	PTETEGNP24612	0.884751724182795	1.26681747891902	0.357849190729342	1.07653580838885
PTETEGNP13679	PTETEGNP29510	0.73671234934859	0.246123485253968	1.63140826498353	0.834912522033046
PTETEGNP13703	PTETEGNP29481	0.199841713175608	0.78013470075358	3.79354435104242	3.99168827986757
PTETEGNP14033	PTETEGNP14832	0.0953101798043249	0.0953101798043249	0.749995975793651	2.11305413805303
PTETEGNP14035	PTETEGNP14834	1.10334782669358	0.219100513983079	0.987542785648706	0.52648743792218
PTETEGNP14071	PTETEGNP14869	0.290306849779647	0.633691597844168	0.957221378307843	0.899722225135609
PTETEGNP14078	PTETEGNP14872	1.3324362809823	3.00262519275684	0.733534368068253	1.08294616139863
PTETEGNP13764	PTETEGNP27340	0.904635393695506	0.319146105542318	1.16421050589987	1.13181410481731
PTETEGNP13785	PTETEGNP27317	0.598928007974917	1.2963518571342	1.25028026050289	1.71763348513387
PTETEGNP13805	PTETEGNP27300	0.443585692405043	0.978710965090982	4.42776765454485	4.64356760667873
PTETEGNP13846	PTETEGNP27260	0.680626322925916	0.321545946552211	0.592283238897847	0.936794793803913
PTETEGNP13868	PTETEGNP27239	0.274718908908767	0.774922814058199	1.43282978409305	1.11936778913851
PTETEGNP13911	PTETEGNP27201	0.693252708979165	1.8451919000839	1.48433788645964	1.94148163520728
PTETEGNP13942	PTETEGNP27163	0.56760831072337	0.188423957207058	1.45046623028768	0.462388524143356
PTETEGNP13979	PTETEGNP27123	0.955504788548217	0.893740170250958	1.38528995204812	0.359477469103172
PTETEGNP13991	PTETEGNP27119	0.756237777371618	0.535165797938453	0.704140578010965	0.750406241109246
PTETEGNP14009	PTETEGNP27106	0.682399154048697	0.285053245945294	0.869261070276283	0.505344365894256
PTETEGNP14013	PTETEGNP27102	0.938115783076315	0.364152951844642	0.239017389482599	0.204256163641519
PTETEGNP14170	PTETEGNP19439	0.332868571872195	0.429532291074421	0.752876254462764	0.710186149724016
PTETEGNP14217	PTETEGNP19382	0.545005486076956	1.08302892977819	2.60761714796121	1.87697836436647
PTETEGNP14249	PTETEGNP19356	1.33163107879279	0.203883338524607	1.85139229654357	0.685167495078266
PTETEGNP14262	PTETEGNP19347	0.283776226598026	1.46892939540955	0.620917781934289	1.58756270909491
PTETEGNP14488	PTETEGNP29210	0.454317318659782	0.88291773559436	1.45553270706061	1.50038729123537
PTETEGNP14517	PTETEGNP26497	0.219090948003053	1.09583565142756	0.482924271302446	1.15489066176244
PTETEGNP14523	PTETEGNP26502	0.335618325936959	0.869476670015068	0.844848293586382	1.23750920363907
PTETEGNP14531	PTETEGNP26508	1.75680736586108	0.280963529881569	2.62893790607563	0.383834128330098
PTETEGNP14770	PTETEGNP33132	1.63979816504948	2.49452528584572	5.73911402256188	4.4586835352949
PTETEGNP14926	PTETEGNP25890	0.17959393308945	0.702599227221768	2.58200195861272	3.82606900461122
PTETEGNP14967	PTETEGNP25862	0.202971975892615	0.705234444970117	0.313758204747003	0.478020227770656
PTETEGNP15001	PTETEGNP25836	0.806843074602168	0.866844390887699	1.55242271584754	3.3602520792348
PTETEGNP15027	PTETEGNP25812	0.511531553860482	0.467981872414791	0.860442006081686	0.957345550046151
PTETEGNP15049	PTETEGNP25799	0.771259709117989	0.717976873132217	1.80560626990788	0.776778995608439
PTETEGNP15066	PTETEGNP25786	0.557850019685942	0.445714563704146	1.09996988270399	0.474754705506565
PTETEGNP15069	PTETEGNP25784	0.628849056323952	0.231188535590438	0.890983752015509	0.709244881952726
PTETEGNP15097	PTETEGNP25753	0.171795741699779	0.173924312920245	0.787143180717341	0.51304201191821
PTETEGNP15192	PTETEGNP25663	0.409257467815173	0.878796529257399	1.28648791191206	1.63457487996676
PTETEGNP15195	PTETEGNP25660	0.644129276255943	0.37716811700038	0.450375842490069	0.674124437769638
PTETEGNP15215	PTETEGNP25645	0.403121339887244	1.5357516977307	1.41791668224864	1.94296656706291
PTETEGNP15315	PTETEGNP20956	0.152157880788604	0.399793296502683	2.48580597607067	2.59118311665417
PTETEGNP15331	PTETEGNP20980	1.2202813533615	0.198919397555848	1.15500024045965	0.392077222894467
PTETEGNP15416	PTETEGNP23763	0.316422320439414	0.200737077419028	0.493068442378725	0.774360075989949
PTETEGNP15542	PTETEGNP33507	0.672002381778153	0.19162840333675	2.6131918445277	1.9700697408116
PTETEGNP15567	PTETEGNP33484	0.164573050709029	0.919798178158046	0.278118338630235	1.28651510115512
PTETEGNP15576	PTETEGNP33475	0.422993754791939	0.666077727989861	0.793493350973662	0.922141267673142
PTETEGNP15658	PTETEGNP33413	2.82441435038769	0.876173033032956	3.24609742552708	2.12113371614748
PTETEGNP15682	PTETEGNP33396	0.540957535406395	0.171613900381422	3.40864751624945	3.00980706629901
PTETEGNP15714	PTETEGNP33362	0.0953101798043249	0.149335671808765	0.3771006733585	0.504995115366765
PTETEGNP15722	PTETEGNP33354	0.437345152887736	0.417980208105903	0.786545047436598	0.964627509448795
PTETEGNP15723	PTETEGNP33353	0.565435881006951	0.57510186295454	0.784017652883115	1.22834180001588
PTETEGNP16158	PTETEGNP17286	1.63115506027756	0.496179389412224	2.58107996610325	2.07289217866649
PTETEGNP16165	PTETEGNP17293	0.880563662802594	0.39325793413107	0.871820283692074	0.408150494837723
PTETEGNP16177	PTETEGNP17302	0.908245142983344	0.996366433876415	1.89072391739176	1.14081741964116
PTETEGNP16203	PTETEGNP17325	0.388912155602869	3.19359424430939	1.3704385829532	3.3508734510084
PTETEGNP16212	PTETEGNP17342	0.338418845420753	2.83541906787033	1.22943616321641	3.47242799441646
PTETEGNP16214	PTETEGNP17346	0.435170983102464	0.81949632925604	1.54246463970955	0.775176955562355
PTETEGNP16225	PTETEGNP17354	0.12199554957869	0.126067640089338	0.62411185170122	0.179597029152052
PTETEGNP16237	PTETEGNP17364	0.149232668518631	0.149232668518631	0.451342234479627	0.293545579397738
PTETEGNP16242	PTETEGNP17371	0.419761551477187	0.117103134588034	3.39083494329675	4.20539063331742
PTETEGNP16262	PTETEGNP17395	0.740655896094425	0.518141931515969	1.07130833119762	1.48196806167615
PTETEGNP16308	PTETEGNP17430	1.6949037187633	0.712682825105457	1.99768354844703	0.74905623054473
PTETEGNP16339	PTETEGNP17460	0.756378591794583	1.98693288723976	2.98100257883991	2.31084588787937
PTETEGNP16363	PTETEGNP17492	3.03513199554778	0.709260768599894	2.55472442902963	2.4960500185311
PTETEGNP16371	PTETEGNP17499	0.276901574735475	1.95778267881681	0.699145097697434	1.82174277393585
PTETEGNP16373	PTETEGNP17500	0.594001869948782	2.51740705535804	1.51415450578882	2.68204644416581
PTETEGNP16378	PTETEGNP17505	3.11210340534626	1.44068778889263	2.93719979294346	0.678723113147214
PTETEGNP16387	PTETEGNP17518	3.35375940550146	1.24168658780863	3.72950822758879	2.98100413449783
PTETEGNP16461	PTETEGNP17590	0.0953101798043249	0.97545873303189	0.517500456180789	1.39160614076451
PTETEGNP16483	PTETEGNP17613	0.927003650016782	0.308837730029472	1.01476169242854	0.845514248616059
PTETEGNP16493	PTETEGNP17626	0.19530879439281	0.179103210806674	1.34899702320848	0.615114110491303
PTETEGNP16742	PTETEGNP21550	0.128233458469607	0.0953101798043249	0.421605060309304	0.365290455309837
PTETEGNP16755	PTETEGNP21565	0.347047544460414	0.772903177222675	0.673036333744884	1.05833380924531
PTETEGNP16770	PTETEGNP21580	1.99148205269714	0.359159600102097	2.36646658672254	2.23103719435388
PTETEGNP16790	PTETEGNP21596	0.744958235899998	3.20205599146915	1.8865255995893	3.9603211569411
PTETEGNP16820	PTETEGNP21631	0.0953101798043249	0.526212028389451	0.401683084849199	1.04897459580723
PTETEGNP16691	PTETEGNP37278	1.28763316885071	0.296580646828847	1.96332474754496	0.518873828125342
PTETEGNP16968	PTETEGNP22956	0.915850736062616	0.51724208569381	1.1794093212127	1.25721585468644
PTETEGNP16973	PTETEGNP22952	1.50742156926497	0.264586216209075	1.68487555916432	1.0831305296474
PTETEGNP16982	PTETEGNP22939	0.351887535072538	1.04378754205626	0.705915077935638	1.09673717634643
PTETEGNP16994	PTETEGNP22933	0.247997053853259	0.434779440334646	0.577164425856229	0.389000512859828
PTETEGNP17018	PTETEGNP22914	0.857976094888433	0.660296122596334	1.57149693562447	1.3909102712011
PTETEGNP17038	PTETEGNP22897	0.495616228843482	1.07693630106879	2.38711586549381	3.71986893405717
PTETEGNP17151	PTETEGNP22789	0.307699329800958	0.278032101541464	1.5320920170871	1.63877655102551
PTETEGNP17155	PTETEGNP22785	0.404886008230929	0.328118019723458	2.24274805395827	0.378631581024481
PTETEGNP17165	PTETEGNP22774	0.561809753361195	0.21032909110534	0.583476113136727	0.723882360981468
PTETEGNP17714	PTETEGNP38279	1.30942534733306	0.828599118605706	2.66035448961665	0.859218106904367
PTETEGNP17725	PTETEGNP38289	0.713620515533921	0.727753711461588	1.38009272909284	0.275807351445454
PTETEGNP17799	PTETEGNP38213	0.584554502171992	0.596987895852636	0.688030422199445	2.14320971773296
PTETEGNP17822	PTETEGNP38197	0.438496757613278	0.356938819588598	0.711418899047188	0.881753522768257
PTETEGNP18080	PTETEGNP31597	3.38540787386841	1.83748691541373	3.90830606751975	3.78263260826093
PTETEGNP18092	PTETEGNP31605	0.80222837149138	0.620465587157919	1.62668510794322	1.94208115383511
PTETEGNP18212	PTETEGNP31699	0.242659602914289	1.15064401148115	0.509983271957217	1.44888182258426
PTETEGNP18252	PTETEGNP31730	0.308217084128501	2.1159334152798	1.65922581089455	2.9059501550358
PTETEGNP18266	PTETEGNP31743	0.768522901213298	1.10537046906326	3.66850364321336	0.854475018726054
PTETEGNP18315	PTETEGNP31788	0.369312075671102	2.59978757698551	1.72216754977368	2.43771122383013
PTETEGNP18330	PTETEGNP31799	0.490898724196888	0.18703806071684	1.13408139800979	1.35858466090522
PTETEGNP18800	PTETEGNP38692	1.19975355701477	0.521224658652783	1.83546881942815	1.98298174157182
PTETEGNP18826	PTETEGNP38725	0.748955030400414	1.13089883229235	1.02759398268978	0.90138568654651
PTETEGNP18860	PTETEGNP38765	0.14041982501753	0.408260319776475	0.683936366430712	0.850907983873511
PTETEGNP18900	PTETEGNP38817	1.79765622609717	1.12445617568822	2.11149367883162	2.64085853591262
PTETEGNP18941	PTETEGNP38857	1.01575873099516	0.959501347463409	1.66286042526779	2.55452153811075
PTETEGNP18951	PTETEGNP38868	0.148192396840225	0.113271973704439	1.86228868057302	2.86568481499019
PTETEGNP18961	PTETEGNP38881	0.465033981212265	1.66032467536341	0.800234783599698	1.68138439671647
PTETEGNP18997	PTETEGNP38917	0.422882636976674	0.145065476010595	0.481383716685829	0.213289465098467
PTETEGNP18998	PTETEGNP38919	2.63819442605311	0.133979048731214	1.88281347813584	0.608331240992909
PTETEGNP19021	PTETEGNP38945	0.797592549060422	1.41514736690932	1.75627899826443	1.48487210044497
PTETEGNP19042	PTETEGNP38971	0.602402480993843	0.355044963320758	0.610674086485307	0.903097565521738
PTETEGNP19053	PTETEGNP38982	0.29540939864452	0.0953101798043249	0.494085942427129	0.688180244742084
PTETEGNP19054	PTETEGNP38983	1.13568887059153	0.0953101798043249	1.56958825544115	0.60899756550887
PTETEGNP19071	PTETEGNP39007	0.928708768930134	0.555494416975952	0.565387219187608	1.92100345117806
PTETEGNP19096	PTETEGNP39041	0.78445032615533	1.35560461934892	1.03737966914176	1.31262951690909
PTETEGNP19104	PTETEGNP39048	1.18345698017165	2.68663378749987	0.153049259427381	1.70357521916979
PTETEGNP19118	PTETEGNP39064	1.61279615972563	0.422587016414623	2.46028979712732	1.55600649356918
PTETEGNP19529	PTETEGNP31558	1.51927108434893	0.727532629478757	1.82271485907506	2.07030282862702
PTETEGNP19570	PTETEGNP31519	0.113079695547158	0.283361490728448	1.45143634852104	1.81600373591369
PTETEGNP19578	PTETEGNP31510	0.174857508327253	0.235520314418501	0.419542045805731	0.519952951452092
PTETEGNP19588	PTETEGNP31499	0.376511483485619	1.80675410633092	1.50463681056759	2.19825826649979
PTETEGNP19618	PTETEGNP31469	0.331604728871193	0.154700035068377	0.447606230724817	0.0953101798043249
PTETEGNP19680	PTETEGNP31415	0.613994841541516	1.33424659348118	0.967472867382865	0.886864249528089
PTETEGNP19688	PTETEGNP31409	0.983939204250008	2.02730521432596	2.95250745426598	2.43144024153433
PTETEGNP19692	PTETEGNP31406	0.560752973954423	0.337811170592045	1.24150780908211	1.1153724949401
PTETEGNP19741	PTETEGNP31360	0.809864586781968	0.234594633344396	0.512500980961876	0.274219933127798
PTETEGNP19774	PTETEGNP31327	1.45337108729322	0.522343642710223	1.35860480006127	1.13192863044107
PTETEGNP19779	PTETEGNP31323	0.343702056993125	0.700002489503135	0.577924450841656	0.685771472576318
PTETEGNP19903	PTETEGNP24768	0.189899663073292	1.87605670649316	0.930685378837907	1.92418906330066
PTETEGNP19908	PTETEGNP24771	0.598027429013742	2.50163876094472	1.69860655169318	2.64976977578778
PTETEGNP19909	PTETEGNP24772	1.10134475661732	0.535031617743415	1.66012805038032	3.11889703964297
PTETEGNP20029	PTETEGNP24880	1.13687840067912	0.986671701133353	1.892822817399	0.714795976082428
PTETEGNP20031	PTETEGNP24883	0.137288078198787	0.942535057519222	1.27710934376466	0.984548163597215
PTETEGNP20037	PTETEGNP24888	0.912793917144497	0.988147589840993	2.01769321350738	1.05477201974511
PTETEGNP20048	PTETEGNP24900	0.726026035364721	0.648975865313473	0.385253084629534	1.04382037929694
PTETEGNP20056	PTETEGNP24908	0.398131169384143	0.577333559297157	1.00081117896407	0.508909510840931
PTETEGNP20132	PTETEGNP24978	2.15536837605306	0.646989477161804	1.3725419605912	0.857932518331356
PTETEGNP20202	PTETEGNP31011	0.464476648966515	2.09267736376878	1.63339231909341	2.77121948629133
PTETEGNP20213	PTETEGNP31000	0.255293229827067	0.688735543184447	0.633292098778172	1.02310392950594
PTETEGNP20316	PTETEGNP30910	0.875009672511184	0.316200058401182	1.12158243116928	1.04578455990847
PTETEGNP20345	PTETEGNP30884	0.537911201266869	1.20092663050934	1.00743914599826	1.23244151831812
PTETEGNP20371	PTETEGNP30863	0.288860100385766	0.569407855194866	0.535949186104091	0.768571259828858
PTETEGNP20373	PTETEGNP30860	0.249634199814721	1.73710199125884	2.45764958759776	2.35369768841474
PTETEGNP20425	PTETEGNP30819	0.21307352547243	0.114460315901786	4.10627955899926	5.2233810200768
PTETEGNP20428	PTETEGNP30817	0.105634398332409	1.45690120635492	2.12810832299539	1.77559727495228
PTETEGNP20440	PTETEGNP30799	0.272972157371292	0.272972157371292	1.28414078519568	0.448333095845962
PTETEGNP20449	PTETEGNP30788	1.14444909136051	0.0953101798043249	0.659861108838741	0.196348995490618
PTETEGNP20482	PTETEGNP30763	0.257019776936804	0.205031615901969	0.857355641755574	0.473434680488605
PTETEGNP20497	PTETEGNP30749	0.766403629907238	0.367023811558496	1.92885841751379	0.726558787925806
PTETEGNP20545	PTETEGNP30710	0.812815093553097	0.168328648880815	0.554525378593231	0.575437298745094
PTETEGNP20552	PTETEGNP30703	1.13421655012686	0.13677383412594	1.45820800115851	0.548583973126802
PTETEGNP20561	PTETEGNP30691	3.94522152778675	0.556537829526916	5.33609267463167	3.1603254656963
PTETEGNP20571	PTETEGNP30684	0.564007004142723	2.28307505630473	1.46080744445606	2.6469168595583
PTETEGNP20585	PTETEGNP30671	0.214941958978099	0.916163485139797	0.51003751245196	1.20811167032477
PTETEGNP20587	PTETEGNP30670	0.537961411472664	1.04155618196762	1.15272372786122	1.15835580356752
PTETEGNP20594	PTETEGNP30660	0.217198141716956	0.199268248657964	0.167948543116224	0.48396456584049
PTETEGNP20663	PTETEGNP30611	1.73525044562738	0.379069033834175	2.6748362209973	1.29322072336492
PTETEGNP20670	PTETEGNP30604	0.483954869179371	0.176204347381726	0.607213884177261	0.406135415172419
PTETEGNP20761	PTETEGNP21246	0.275544276443664	0.200107397250781	0.474163942521229	0.644988377006323
PTETEGNP20763	PTETEGNP21244	0.509427061838232	2.98675810981138	1.67956672954045	3.34157968780754
PTETEGNP20789	PTETEGNP21222	0.353800662771749	0.343825160419876	0.449520735537053	0.449520735537053
PTETEGNP20822	PTETEGNP21176	0.522376376371629	0.874902818321455	2.49360022704744	2.22242505727629
PTETEGNP20895	PTETEGNP21099	0.695887673669352	0.839244352329807	2.19120926217817	1.76749498101751
PTETEGNP20909	PTETEGNP21090	0.395400271201613	1.05942933832343	0.777204945251774	1.52751152787734
PTETEGNP20917	PTETEGNP21083	0.848109840689577	0.939538376753306	1.41456377746448	0.879960674296419
PTETEGNP20919	PTETEGNP21079	0.337036086247464	0.823372886606391	1.00427613656396	1.25514099541362
PTETEGNP20926	PTETEGNP21072	2.57343013141765	0.768311352789558	2.20691393124891	3.02940318337599
PTETEGNP21380	PTETEGNP40222	0.693511308451882	1.33579094084052	1.86751563334873	1.8747983097958
PTETEGNP21418	PTETEGNP40182	0.501170446508908	1.58759862466379	2.09664604002418	1.67431559288693
PTETEGNP21720	PTETEGNP25941	1.90214556591112	0.379484012494105	4.05158130189569	3.0576754153767
PTETEGNP21729	PTETEGNP25953	2.63216488420592	0.364745509545163	2.98370804229982	1.50607914850247
PTETEGNP21732	PTETEGNP25955	0.23671359505324	0.220178134979066	0.494977113253817	0.808472645735651
PTETEGNP21741	PTETEGNP25961	1.40957952771217	1.39511206247555	1.43325702453602	2.14667190933855
PTETEGNP21753	PTETEGNP25971	0.263276420897627	0.474686060682114	0.445167449190051	0.492633721656867
PTETEGNP21761	PTETEGNP25978	1.59179657081049	0.705259619901613	1.58594693629412	1.76287280997699
PTETEGNP21769	PTETEGNP25985	0.451767162491799	1.89995249113718	1.59433170846505	2.02558380205338
PTETEGNP21793	PTETEGNP26016	0.607869502477764	0.443909425445216	0.340653077971255	0.790462972749474
PTETEGNP21810	PTETEGNP26034	1.80802902190186	0.267145382037861	1.99210140193514	0.761852298275435
PTETEGNP21841	PTETEGNP26061	0.960915738007563	0.417770104325709	0.969425459357809	0.522612504796434
PTETEGNP21842	PTETEGNP26062	1.15991736005144	0.549314150130295	1.37720236874945	1.89497271005904
PTETEGNP21847	PTETEGNP26068	0.473380499089457	0.148220482465862	3.67733836746937	3.00225646943113
PTETEGNP21853	PTETEGNP26073	0.288353634392359	0.719381682066057	0.890775637730552	1.20311091026022
PTETEGNP21917	PTETEGNP26126	0.80444466599568	0.124295833655651	1.31738222328925	0.44763383961229
PTETEGNP21974	PTETEGNP26176	0.382410394379117	0.564019386040088	1.37000930846044	0.69761256936128
PTETEGNP21995	PTETEGNP26196	0.264060629975722	2.26654037253745	2.81362448229782	3.00657874673151
PTETEGNP21997	PTETEGNP26200	2.32978394403678	2.08745038506053	2.75823960547009	1.38317834970008
PTETEGNP22020	PTETEGNP26219	0.371549082258655	0.472633111001423	1.32047940337348	1.4323345529829
PTETEGNP22029	PTETEGNP26227	0.298115477740032	1.08569599704863	4.27085775096765	5.29698030340266
PTETEGNP22035	PTETEGNP26234	0.361750074402533	0.656464161401051	0.944062011227505	0.688522813151985
PTETEGNP22046	PTETEGNP26243	0.789699848862841	0.830689257635163	0.905491344448064	0.720626986246482
